term,int_rate,installment,emp_length,home_ownership,annual_inc,purpose,dti,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mort_acc,pub_rec_bankruptcies,loan_status
0.5607634016278417,12.12,998.15,0.5068359375,0.5238557334627204,135000.0,0.5818843509906996,14.01,0.5009140767824497,30758.0,53.3,0.5125,0.4984549560256715,0.5003878975950349,0.5008710141634477,1
0.273929690219283,19.99,392.03,0.5285285285285285,0.4795461808884628,51000.0,0.4732154058461924,14.49,0.5009140767824497,7860.0,86.4,0.47953216374269,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,16.29,395.37,0.5068359375,0.4795461808884628,40165.0,0.4732154058461924,20.79,0.5009140767824497,6494.0,81.2,0.4770642201834862,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,13.11,506.21,0.4795673076923077,0.4840182648401826,72000.0,0.4732154058461924,9.52,0.5009140767824497,10547.0,46.7,0.47953216374269,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,6.03,349.25,0.4903595622720166,0.5238557334627204,43524.0,0.4732154058461924,11.08,0.5009140767824497,4221.0,23.1,0.5,0.4984549560256715,0.5003878975950349,0.5008710141634477,1
0.273929690219283,19.72,575.5,0.5131810193321616,0.5238557334627204,73000.0,0.5753623188405798,22.36,0.5009140767824497,14967.0,79.2,0.47953216374269,0.4984549560256715,0.5421822272215973,0.5008710141634477,0
0.5607634016278417,6.03,365.23,0.4795673076923077,0.4840182648401826,240000.0,0.4732154058461924,13.75,0.5009140767824497,21144.0,20.1,0.504424778761062,0.4984549560256715,0.5416078984485191,0.5008710141634477,1
0.5607634016278417,7.9,156.46,0.5023255813953489,0.5238557334627204,47000.0,0.6262135922330098,2.3,0.5009140767824497,1401.0,31.8,0.4854111405835544,0.4984549560256715,0.4974039460020768,0.5008710141634477,1
0.5607634016278417,18.25,164.16,0.5285285285285285,0.5238557334627204,37000.0,0.5818843509906996,30.45,0.5009140767824497,10472.0,96.3,0.5229007633587787,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.273929690219283,19.05,467.43,0.4903595622720166,0.5238557334627204,60000.0,0.4732154058461924,31.64,0.5009140767824497,27457.0,69.2,0.4864864864864865,0.4984549560256715,0.5416078984485191,0.5008710141634477,1
0.273929690219283,17.77,229.95,0.506,0.5238557334627204,56750.0,0.5753623188405798,15.16,0.4726840855106888,14943.0,58.4,0.5098039215686274,0.4984549560256715,0.5003878975950349,0.4702549575070821,0
0.5607634016278417,7.9,172.1,0.4795673076923077,0.4795461808884628,18500.0,0.4732154058461924,20.37,0.5009140767824497,10473.0,29.1,0.4926470588235294,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,12.12,332.72,0.4903595622720166,0.4795461808884628,137000.0,0.4732154058461924,10.53,0.5009140767824497,7104.0,7.1,0.4469135802469136,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.273929690219283,15.81,193.74,0.4847972972972973,0.5238557334627204,25000.0,0.4732154058461924,10.46,0.4726840855106888,3703.0,36.0,0.4878587196467991,0.4984549560256715,0.4934997399895995,0.4702549575070821,0
0.5607634016278417,13.11,305.41,0.4795673076923077,0.5238557334627204,62000.0,0.5818843509906996,20.58,0.4726840855106888,7571.0,65.8,0.5077519379844961,0.4984549560256715,0.5421822272215973,0.4702549575070821,0
0.5607634016278417,8.9,465.98,0.4795673076923077,0.5238557334627204,48000.0,0.4732154058461924,14.95,0.5009140767824497,12764.0,84.5,0.4854111405835544,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,13.11,337.47,0.5285285285285285,0.5238557334627204,61500.0,0.4732154058461924,24.04,0.5009140767824497,12811.0,55.0,0.5330578512396694,0.4984549560256715,0.5416078984485191,0.5008710141634477,1
0.5607634016278417,10.16,388.11,0.4795673076923077,0.4795461808884628,50000.0,0.4732154058461924,33.22,0.5009140767824497,27549.0,41.9,0.4879518072289157,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,9.76,225.09,0.5177956371986223,0.4795461808884628,150000.0,0.4351851851851852,2.13,0.5009140767824497,3113.0,12.6,0.525233644859813,0.4984549560256715,0.5421822272215973,0.5008710141634477,1
0.5607634016278417,7.62,299.15,0.5285285285285285,0.4840182648401826,37670.0,0.389010989010989,13.75,0.5009140767824497,4870.0,33.1,0.4854111405835544,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,8.9,381.04,0.4903595622720166,0.4840182648401826,125000.0,0.5228758169934641,27.82,0.5009140767824497,32805.0,66.0,0.5222222222222223,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,16.29,353.01,0.4521276595744681,0.5238557334627204,70000.0,0.4732154058461924,6.36,0.5009140767824497,6700.0,63.0,0.497005988023952,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,17.27,536.81,0.4903595622720166,0.4795461808884628,45000.0,0.4732154058461924,17.68,0.5009140767824497,10845.0,67.4,0.504,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,10.16,388.11,0.4935064935064935,0.5238557334627204,135000.0,0.5753623188405798,22.05,0.5009140767824497,883.0,3.0,0.4879518072289157,0.4984549560256715,0.5003878975950349,0.5008710141634477,1
0.5607634016278417,18.75,334.25,0.5023255813953489,0.4795461808884628,65000.0,0.5818843509906996,12.72,0.5009140767824497,7229.0,96.4,0.4878587196467991,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,18.75,566.22,0.4903595622720166,0.4795461808884628,70000.0,0.4732154058461924,18.7,0.5009140767824497,15373.0,77.0,0.5053191489361702,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,17.99,257.56,0.5285285285285285,0.4795461808884628,51456.0,0.4732154058461924,11.68,0.5009140767824497,5102.0,77.3,0.4854111405835544,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,19.05,1247.17,0.5203319502074689,0.4795461808884628,110000.0,0.4732154058461924,12.68,0.5009140767824497,23265.0,38.3,0.4775510204081633,0.4984549560256715,0.5421822272215973,0.5008710141634477,1
0.5607634016278417,15.31,552.73,0.4795673076923077,0.4840182648401826,32000.0,0.5818843509906996,32.06,0.5009140767824497,19095.0,52.9,0.5098901098901099,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,8.9,158.77,0.4903595622720166,0.5238557334627204,116000.0,0.5950155763239875,25.38,0.5009140767824497,19694.0,53.7,0.5125,0.4984549560256715,0.5416078984485191,0.5008710141634477,1
0.5607634016278417,17.77,898.23,0.4795673076923077,0.4795461808884628,63000.0,0.4732154058461924,15.96,0.5009140767824497,3124.0,67.9,0.5330578512396694,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,15.31,156.68,0.5203319502074689,0.4795461808884628,15000.0,0.5818843509906996,30.48,0.5009140767824497,12545.0,52.9,0.5,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,7.9,209.65,0.4935064935064935,0.4795461808884628,37450.0,0.5228758169934641,21.47,0.5009140767824497,5939.0,35.8,0.5129533678756477,0.4984549560256715,0.4974039460020768,0.5008710141634477,1
0.5607634016278417,18.25,326.51,0.5023255813953489,0.4795461808884628,95000.0,0.4732154058461924,5.6,0.5009140767824497,13571.0,71.8,0.4854111405835544,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.273929690219283,18.49,461.9,0.4795673076923077,0.5238557334627204,55000.0,0.4732154058461924,25.75,0.5009140767824497,6517.0,81.5,0.5,0.4984549560256715,0.5416078984485191,0.5008710141634477,0
0.5607634016278417,6.62,61.41,0.5023255813953489,0.4795461808884628,30000.0,0.4732154058461924,2.72,0.5009140767824497,345.0,7.5,0.4921465968586387,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,13.11,286.85,0.5285285285285285,0.4795461808884628,33000.0,0.4732154058461924,10.18,0.5009140767824497,7592.0,47.4,0.5019157088122606,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,6.62,184.23,0.5285285285285285,0.4795461808884628,59000.0,0.4732154058461924,13.31,0.5009140767824497,4363.0,29.1,0.5098039215686274,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,13.67,272.15,0.5131810193321616,0.4795461808884628,36696.0,0.4732154058461924,30.94,0.5009140767824497,12466.0,83.7,0.5098039215686274,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,10.16,616.94,0.5068359375,0.4795461808884628,122000.0,0.4732154058461924,1.75,0.5009140767824497,5029.0,83.8,0.5098039215686274,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.273929690219283,11.14,610.75,0.5285285285285285,0.5238557334627204,68500.0,0.4732154058461924,13.27,0.5009140767824497,11888.0,24.5,0.5596026490066225,0.5207226354941552,0.5421822272215973,0.5008710141634477,1
0.5607634016278417,6.62,184.23,0.4903595622720166,0.5238557334627204,50000.0,0.5818843509906996,19.96,0.5009140767824497,13984.0,40.5,0.5166666666666667,0.4984549560256715,0.5363825363825364,0.5008710141634477,0
0.5607634016278417,14.65,172.48,0.5023255813953489,0.4795461808884628,58000.0,0.4732154058461924,16.45,0.5009140767824497,5313.0,64.0,0.4926470588235294,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,7.62,77.91,0.4795673076923077,0.4795461808884628,37440.0,0.454320987654321,18.81,0.5009140767824497,755.0,12.6,0.4840764331210191,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.273929690219283,13.67,686.0,0.4903595622720166,0.5238557334627204,60000.0,0.5818843509906996,22.33,0.5009140767824497,16781.0,71.1,0.4903100775193798,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,7.51,373.33,0.4521276595744681,0.4795461808884628,46000.0,0.4732154058461924,8.17,0.5009140767824497,5837.0,48.6,0.4770642201834862,0.4984549560256715,0.4974039460020768,0.5008710141634477,1
0.5607634016278417,12.12,249.54,0.5023255813953489,0.5238557334627204,39000.0,0.4732154058461924,19.38,0.5009140767824497,3262.0,13.2,0.5069582504970179,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,12.12,860.91,0.5068359375,0.5238557334627204,82000.0,0.4732154058461924,17.89,0.5009140767824497,27608.0,64.7,0.4709302325581395,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,18.55,546.44,0.4795673076923077,0.4795461808884628,200000.0,0.5228758169934641,7.91,0.5009140767824497,11824.0,79.9,0.5596026490066225,0.4984549560256715,0.5421822272215973,0.5008710141634477,1
0.5607634016278417,15.31,358.62,0.5131810193321616,0.5238557334627204,60000.0,0.5753623188405798,17.1,0.5009140767824497,9680.0,64.1,0.5052631578947369,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.5607634016278417,6.03,228.27,0.5285285285285285,0.4795461808884628,52000.0,0.4,18.51,0.5009140767824497,22426.0,65.7,0.4926470588235294,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,15.8,433.85,0.4847972972972973,0.5238557334627204,48000.0,0.4732154058461924,23.13,0.5009140767824497,11933.0,56.3,0.5,0.4984549560256715,0.5003878975950349,0.5008710141634477,0
0.5607634016278417,18.75,467.59,0.5177956371986223,0.4795461808884628,50000.0,0.5818843509906996,8.64,0.5009140767824497,8067.0,72.7,0.5,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,12.12,598.89,0.4903595622720166,0.5238557334627204,90000.0,0.389010989010989,18.45,0.5009140767824497,12458.0,47.0,0.4507462686567164,0.4984549560256715,0.5689655172413793,0.5008710141634477,0
0.5607634016278417,7.62,779.04,0.5068359375,0.4795461808884628,82000.0,0.5818843509906996,15.97,0.5009140767824497,25704.0,41.8,0.4921465968586387,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,18.75,730.6,0.5131810193321616,0.4840182648401826,50000.0,0.4732154058461924,25.75,0.5009140767824497,21111.0,85.1,0.47953216374269,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.273929690219283,13.11,501.81,0.5131810193321616,0.4795461808884628,45000.0,0.4732154058461924,18.88,0.5009140767824497,1359.0,17.4,0.47953216374269,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,17.99,542.22,0.4903595622720166,0.4840182648401826,76000.0,0.5818843509906996,8.91,0.5009140767824497,6563.0,68.4,0.5098901098901099,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.5607634016278417,10.16,299.98,0.5177956371986223,0.5238557334627204,56000.0,0.4732154058461924,23.77,0.5009140767824497,7852.0,39.9,0.5,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.273929690219283,15.27,478.64,0.4903595622720166,0.4840182648401826,50000.0,0.4732154058461924,12.58,0.5009140767824497,13146.0,70.3,0.5069582504970179,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,6.03,91.31,0.4903595622720166,0.4795461808884628,44000.0,0.5818843509906996,8.7,0.5009140767824497,1428.0,4.2,0.4926470588235294,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,14.33,334.8,0.5285285285285285,0.4795461808884628,65000.0,0.4732154058461924,16.45,0.5009140767824497,4306.0,54.7,0.4921465968586387,0.5207226354941552,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,10.16,908.83,0.5068359375,0.5238557334627204,80000.0,0.4732154058461924,9.0,0.5009140767824497,5427.0,52.2,0.504,0.5207226354941552,0.5333333333333333,0.5008710141634477,0
0.5607634016278417,11.14,454.36,0.5131810193321616,0.5238557334627204,45000.0,0.4732154058461924,14.85,0.5009140767824497,8440.0,48.0,0.4770642201834862,0.5207226354941552,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,16.29,355.66,0.5177956371986223,0.4795461808884628,70000.0,0.4732154058461924,12.24,0.5009140767824497,7325.0,26.3,0.4921465968586387,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,17.27,286.3,0.4903595622720166,0.5238557334627204,105000.0,0.4732154058461924,6.75,0.5009140767824497,5459.0,75.8,0.4878587196467991,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,15.8,175.3,0.5068359375,0.5238557334627204,130225.0,0.4732154058461924,13.67,0.5009140767824497,5305.0,73.7,0.47953216374269,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.5607634016278417,15.8,175.3,0.4935064935064935,0.5238557334627204,36800.0,0.4732154058461924,5.87,0.5009140767824497,5522.0,20.8,0.47953216374269,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,18.75,621.01,0.506,0.4795461808884628,60000.0,0.5818843509906996,32.06,0.5009140767824497,13841.0,91.7,0.5069582504970179,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,7.9,148.63,0.4903595622720166,0.5238557334627204,25000.0,0.4732154058461924,27.55,0.5009140767824497,11122.0,34.2,0.525233644859813,0.4984549560256715,0.4974039460020768,0.5008710141634477,1
0.5607634016278417,9.76,128.62,0.5023255813953489,0.4795461808884628,45000.0,0.4732154058461924,22.13,0.4726840855106888,1257.0,8.7,0.5077519379844961,0.4984549560256715,0.4934997399895995,0.4702549575070821,1
0.5607634016278417,14.09,855.54,0.4903595622720166,0.4795461808884628,85000.0,0.4732154058461924,21.05,0.5009140767824497,25819.0,82.2,0.497005988023952,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,19.05,1283.85,0.4795673076923077,0.5238557334627204,200000.0,0.389010989010989,7.64,0.5009140767824497,6084.0,28.8,0.5,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,13.11,506.21,0.506,0.4795461808884628,100000.0,0.389010989010989,9.84,0.5009140767824497,8486.0,45.4,0.5129533678756477,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,6.62,141.24,0.4935064935064935,0.5238557334627204,50000.0,0.4732154058461924,27.48,0.5009140767824497,6776.0,53.9,0.4879518072289157,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.5607634016278417,13.99,391.28,0.4903595622720166,0.5238557334627204,97000.0,0.4732154058461924,24.62,0.5009140767824497,89019.0,77.8,0.5149253731343284,0.4984549560256715,0.5003878975950349,0.5008710141634477,0
0.273929690219283,21.97,662.45,0.4847972972972973,0.4795461808884628,80000.0,0.5818843509906996,19.34,0.5009140767824497,31107.0,56.7,0.5019157088122606,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,6.03,304.36,0.5285285285285285,0.4795461808884628,70000.0,0.4732154058461924,3.72,0.5009140767824497,11627.0,18.3,0.5069582504970179,0.4984549560256715,0.4974039460020768,0.5008710141634477,1
0.5607634016278417,7.9,750.97,0.5068359375,0.5238557334627204,215000.0,0.454320987654321,4.01,0.5009140767824497,3724.0,9.7,0.5019157088122606,0.4984549560256715,0.5003878975950349,0.5008710141634477,1
0.273929690219283,16.29,534.73,0.4903595622720166,0.5238557334627204,55536.0,0.4732154058461924,32.13,0.5009140767824497,32103.0,52.5,0.5083333333333333,0.4984549560256715,0.5416078984485191,0.5008710141634477,0
0.273929690219283,18.25,510.6,0.506,0.5238557334627204,90000.0,0.4732154058461924,15.85,0.5009140767824497,10927.0,73.3,0.5069582504970179,0.4984549560256715,0.5416078984485191,0.5008710141634477,1
0.273929690219283,19.03,622.97,0.4903595622720166,0.4795461808884628,90000.0,0.4732154058461924,3.63,0.5009140767824497,8568.0,90.5,0.5098039215686274,0.4984549560256715,0.4974039460020768,0.5008710141634477,0
0.5607634016278417,7.62,654.39,0.4903595622720166,0.5238557334627204,110000.0,0.5818843509906996,27.62,0.5009140767824497,70815.0,14.4,0.4526315789473684,0.4984549560256715,0.5421822272215973,0.5008710141634477,1
0.273929690219283,19.05,548.58,0.4903595622720166,0.4795461808884628,53000.0,0.5818843509906996,18.23,0.5009140767824497,16528.0,68.3,0.5019157088122606,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,10.74,198.15,0.4521276595744681,0.4795461808884628,12500.0,0.5818843509906996,6.43,0.5009140767824497,3579.0,74.5,0.3877551020408163,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,12.12,332.72,0.4903595622720166,0.4795461808884628,43680.0,0.4732154058461924,19.62,0.5009140767824497,13124.0,69.4,0.525233644859813,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,10.16,388.11,0.5203319502074689,0.5238557334627204,48000.0,0.4732154058461924,17.75,0.5009140767824497,7639.0,56.2,0.5021008403361344,0.4984549560256715,0.5416078984485191,0.5008710141634477,0
0.5607634016278417,15.8,399.67,0.4903595622720166,0.5238557334627204,61000.0,0.4732154058461924,21.3,0.5009140767824497,16250.0,72.2,0.4926470588235294,0.5207226354941552,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,14.33,304.76,0.5203319502074689,0.4795461808884628,45000.0,0.4732154058461924,14.08,0.5009140767824497,5957.0,32.0,0.4507462686567164,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.273929690219283,21.49,927.85,0.5023255813953489,0.5238557334627204,85800.0,0.4732154058461924,14.22,0.5009140767824497,30797.0,40.1,0.4507462686567164,0.4984549560256715,0.5416078984485191,0.5008710141634477,0
0.273929690219283,16.29,464.98,0.4795673076923077,0.5238557334627204,48000.0,0.4732154058461924,3.58,0.5009140767824497,2201.0,27.2,0.4770642201834862,0.4984549560256715,0.5003878975950349,0.5008710141634477,0
0.5607634016278417,13.11,771.97,0.4903595622720166,0.4840182648401826,52000.0,0.4732154058461924,27.12,0.5009140767824497,49489.0,92.7,0.5,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,12.12,346.03,0.5068359375,0.4795461808884628,40000.0,0.389010989010989,30.87,0.5009140767824497,22328.0,82.7,0.5119047619047619,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,13.11,404.97,0.5203319502074689,0.5238557334627204,36000.0,0.4732154058461924,16.67,0.5009140767824497,9444.0,88.3,0.5053191489361702,0.4984549560256715,0.5003878975950349,0.5008710141634477,0
0.5607634016278417,10.16,141.5,0.5285285285285285,0.4840182648401826,20000.0,0.4732154058461924,13.08,0.5009140767824497,7841.0,59.4,0.5579710144927537,0.5207226354941552,0.4934997399895995,0.5008710141634477,0
0.5607634016278417,6.62,76.76,0.4795673076923077,0.5238557334627204,35000.0,0.5818843509906996,6.62,0.5009140767824497,2285.0,12.8,0.5596026490066225,0.4984549560256715,0.5003878975950349,0.5008710141634477,1
0.273929690219283,14.33,426.61,0.5131810193321616,0.4795461808884628,50000.0,0.6262135922330098,9.72,0.5009140767824497,5232.0,34.0,0.4770642201834862,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,14.33,273.85,0.4935064935064935,0.4795461808884628,63000.0,0.5818843509906996,16.08,0.5009140767824497,7986.0,76.1,0.5053191489361702,0.5207226354941552,0.4831541218637993,0.5008710141634477,1
0.5607634016278417,18.75,642.93,0.5131810193321616,0.5238557334627204,56000.0,0.4732154058461924,11.76,0.5009140767824497,14932.0,44.4,0.5,0.4984549560256715,0.4934997399895995,0.5008710141634477,0
0.5607634016278417,18.25,961.37,0.5285285285285285,0.5238557334627204,53900.0,0.4732154058461924,16.07,0.5009140767824497,21976.0,93.9,0.5019157088122606,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.273929690219283,18.75,903.12,0.5285285285285285,0.5238557334627204,238000.0,0.5818843509906996,9.8,0.5009140767824497,46120.0,48.5,0.4626865671641791,0.4984549560256715,0.5421822272215973,0.5008710141634477,1
0.5607634016278417,16.29,882.51,0.5203319502074689,0.5238557334627204,74872.0,0.4732154058461924,19.49,0.5009140767824497,25653.0,86.1,0.4879518072289157,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.273929690219283,18.25,638.25,0.4903595622720166,0.5238557334627204,103000.0,0.4732154058461924,28.38,0.5009140767824497,27029.0,79.9,0.4775510204081633,0.4984549560256715,0.5363825363825364,0.5008710141634477,0
0.5607634016278417,7.62,373.94,0.5285285285285285,0.5238557334627204,84000.0,0.5818843509906996,17.42,0.5009140767824497,10675.0,15.4,0.5222222222222223,0.4984549560256715,0.4934997399895995,0.5008710141634477,1
0.5607634016278417,17.77,432.45,0.5131810193321616,0.4795461808884628,45000.0,0.4732154058461924,23.33,0.4726840855106888,17517.0,63.2,0.5129533678756477,0.4984549560256715,0.4831541218637993,0.4702549575070821,0
0.5607634016278417,8.9,460.43,0.4903595622720166,0.4840182648401826,81000.0,0.5753623188405798,3.6,0.5009140767824497,8901.0,67.9,0.4770642201834862,0.4984549560256715,0.4831541218637993,0.5008710141634477,0
0.5607634016278417,18.75,175.35,0.4903595622720166,0.5238557334627204,70000.0,0.454320987654321,10.89,0.5009140767824497,17943.0,63.6,0.4507462686567164,0.4984549560256715,0.5421822272215973,0.5008710141634477,1
0.273929690219283,19.72,474.09,0.5203319502074689,0.4795461808884628,120000.0,0.4732154058461924,11.6,0.5009140767824497,3958.0,40.4,0.4921465968586387,0.4984549560256715,0.4831541218637993,0.5008710141634477,1
